GR,s,h,rho,rho_scaled,window,mean,sd
50,0.0,0.5,5e-08,2.4999999999999998e-06,291666,3.994192928759976e-05,2.8490858591889632e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,312500,4.023137410625513e-05,2.901937126451125e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,333333,3.9634310589149404e-05,3.0347225710054196e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,354166,4.0892285527421796e-05,3.115113570157097e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,375000,3.7647614663727144e-05,2.7794671324281997e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,395833,4.004650188075943e-05,2.8821855474350945e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,416666,3.785622121917e-05,2.8768178544090817e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,437500,3.96772163412036e-05,3.155055621228059e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,458333,4.013044813193068e-05,2.934044022640342e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,479166,3.9384973643145845e-05,2.8407987731108148e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,500000,4.170616177071079e-05,3.0082337138667824e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,520833,4.037105095704565e-05,2.8251661858984964e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,541666,4.003592717959174e-05,2.9625046892416902e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,562500,4.226798852003509e-05,2.9486349480470115e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,583333,4.201004081642873e-05,3.055402810482495e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,604166,3.8493259376572506e-05,2.8859609708685855e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,625000,4.071775937922683e-05,2.9854360150117986e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,645833,3.950849977208857e-05,2.787127883703959e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,666666,4.020625734053375e-05,2.888219791368582e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,687500,3.966306903917502e-05,2.9897785173526537e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,708333,4.022929173393083e-05,2.6711459979138843e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,729166,3.959371419787447e-05,2.9029019199608306e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,750000,4.043843910257366e-05,2.8871712588726397e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,770833,4.063696299461481e-05,3.0562316696682716e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,791666,4.171675693220883e-05,2.7975122156620677e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,812500,4.12008319178084e-05,2.9649781692165146e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,833333,3.983094673792449e-05,2.794281115352583e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,854166,3.944311722870477e-05,2.984563687641851e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,875000,3.8838406819687675e-05,2.7341532797615774e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,895833,3.8762842705633945e-05,2.824446188096285e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,916666,4.00103465679019e-05,2.888282501322402e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,937500,4.043875273026918e-05,2.9061719345048777e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,958333,4.224976036039261e-05,3.0336858206221067e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,979166,4.166856629683596e-05,3.221383835667289e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,1000000,4.106698867367896e-05,2.8891026059355383e-05
50,0.0,0.5,5e-08,2.4999999999999998e-06,chr2,4.071593579118032e-05,5.470847141649769e-06
10,0.0,0.5,5e-08,5e-07,0,3.8380174716444486e-05,3.080419713181559e-05
10,0.0,0.5,5e-08,5e-07,20833,3.882856079716308e-05,2.912631718794689e-05
10,0.0,0.5,5e-08,5e-07,41666,4.13810755526862e-05,2.9193463231449537e-05
10,0.0,0.5,5e-08,5e-07,62500,4.0203829550998045e-05,2.869953629169459e-05
10,0.0,0.5,5e-08,5e-07,83333,3.941226160276012e-05,2.860169766472758e-05
10,0.0,0.5,5e-08,5e-07,104166,3.821106831933406e-05,2.929332435228986e-05
10,0.0,0.5,5e-08,5e-07,125000,3.83173507517414e-05,2.7347025574509938e-05
10,0.0,0.5,5e-08,5e-07,145833,3.92633621124536e-05,2.8689060686518107e-05
10,0.0,0.5,5e-08,5e-07,166666,3.847533222335705e-05,2.8198924709453354e-05
10,0.0,0.5,5e-08,5e-07,187500,4.0197799553412216e-05,2.7307391581251783e-05
10,0.0,0.5,5e-08,5e-07,208333,3.8416537279628055e-05,3.0057322799555068e-05
10,0.0,0.5,5e-08,5e-07,229166,3.7843465455045956e-05,2.850598649709247e-05
10,0.0,0.5,5e-08,5e-07,250000,4.1128030772719744e-05,2.9817198946136067e-05
10,0.0,0.5,5e-08,5e-07,270833,4.0683219293608375e-05,3.118135611929319e-05
10,0.0,0.5,5e-08,5e-07,291666,3.9969148163774045e-05,2.7990234269520146e-05
10,0.0,0.5,5e-08,5e-07,312500,4.074526609364538e-05,2.9196434220086763e-05
10,0.0,0.5,5e-08,5e-07,333333,3.98852068471333e-05,2.7408664019086616e-05
10,0.0,0.5,5e-08,5e-07,354166,3.8867558400209283e-05,2.875515223617164e-05
10,0.0,0.5,5e-08,5e-07,375000,4.092594199992104e-05,3.067947315112228e-05
10,0.0,0.5,5e-08,5e-07,395833,3.906270432044685e-05,2.714628164857607e-05
10,0.0,0.5,5e-08,5e-07,416666,4.0763958099256435e-05,2.8045225976093283e-05
10,0.0,0.5,5e-08,5e-07,437500,4.307396530047366e-05,3.400207949188038e-05
10,0.0,0.5,5e-08,5e-07,458333,4.011964644231108e-05,3.004815550423468e-05
10,0.0,0.5,5e-08,5e-07,479166,3.8359321386004394e-05,2.802199444601123e-05
10,0.0,0.5,5e-08,5e-07,500000,3.8891716886620634e-05,2.9457056618478717e-05
10,0.0,0.5,5e-08,5e-07,520833,3.803881862560934e-05,2.9488591551282506e-05
10,0.0,0.5,5e-08,5e-07,541666,3.916957640532037e-05,3.055166509183895e-05
10,0.0,0.5,5e-08,5e-07,562500,4.2365090232387634e-05,3.232921429240464e-05
10,0.0,0.5,5e-08,5e-07,583333,4.016229559872225e-05,2.8978519745389874e-05
10,0.0,0.5,5e-08,5e-07,604166,4.0689491083241945e-05,3.0143234570254838e-05
10,0.0,0.5,5e-08,5e-07,625000,4.0158738885607305e-05,2.9522937695496235e-05
10,0.0,0.5,5e-08,5e-07,645833,4.0092733507094e-05,3.2410441644589745e-05
10,0.0,0.5,5e-08,5e-07,666666,4.023130008828219e-05,2.8125718823573628e-05
10,0.0,0.5,5e-08,5e-07,687500,4.1616650090125736e-05,3.0935871688211665e-05
10,0.0,0.5,5e-08,5e-07,708333,4.1275067010837424e-05,3.082099981779283e-05
10,0.0,0.5,5e-08,5e-07,729166,3.9936614797091415e-05,3.083264286012438e-05
10,0.0,0.5,5e-08,5e-07,750000,3.92758020041772e-05,2.9021512062848214e-05
10,0.0,0.5,5e-08,5e-07,770833,4.025653528276112e-05,2.9465889553229163e-05
10,0.0,0.5,5e-08,5e-07,791666,3.939619476794911e-05,2.7053765672851297e-05
10,0.0,0.5,5e-08,5e-07,812500,3.972903385728314e-05,3.0869344178419636e-05
10,0.0,0.5,5e-08,5e-07,833333,4.2024938167258137e-05,3.0099129839347117e-05
10,0.0,0.5,5e-08,5e-07,854166,4.227969322893316e-05,2.9962563272107185e-05
10,0.0,0.5,5e-08,5e-07,875000,4.10230340201959e-05,2.8335942611370843e-05
10,0.0,0.5,5e-08,5e-07,895833,4.078497920377012e-05,3.0443780010355808e-05
10,0.0,0.5,5e-08,5e-07,916666,4.090951197715401e-05,2.8288426349318464e-05
10,0.0,0.5,5e-08,5e-07,937500,3.872893260464449e-05,2.7559166202437916e-05
10,0.0,0.5,5e-08,5e-07,958333,3.7925684620165856e-05,2.9399836713177385e-05
10,0.0,0.5,5e-08,5e-07,979166,3.912306844521519e-05,2.923692971068823e-05
10,0.0,0.5,5e-08,5e-07,1000000,3.961822691300349e-05,3.0053047476612473e-05
10,0.0,0.5,5e-08,5e-07,chr2,3.988081781653758e-05,4.746421158136534e-06
1,0.0,0.5,5e-08,5e-08,0,4.186674201946157e-05,3.124434697734128e-05
1,0.0,0.5,5e-08,5e-08,20833,4.0168784507745406e-05,2.804371706265808e-05
1,0.0,0.5,5e-08,5e-08,41666,3.819504589530697e-05,2.8743279147394055e-05
1,0.0,0.5,5e-08,5e-08,62500,3.864567718789274e-05,2.9068536345711208e-05
1,0.0,0.5,5e-08,5e-08,83333,4.09575496420467e-05,2.983694753175309e-05
1,0.0,0.5,5e-08,5e-08,104166,3.926004610723404e-05,2.8457923611039956e-05
1,0.0,0.5,5e-08,5e-08,125000,4.20286521487703e-05,3.087004443848971e-05
1,0.0,0.5,5e-08,5e-08,145833,4.125244711809286e-05,3.0187507565791657e-05
1,0.0,0.5,5e-08,5e-08,166666,3.759075822397518e-05,2.698336940681254e-05
1,0.0,0.5,5e-08,5e-08,187500,3.9955129159565644e-05,3.0361334101307814e-05
1,0.0,0.5,5e-08,5e-08,208333,4.177246779370192e-05,2.8784522745781558e-05
1,0.0,0.5,5e-08,5e-08,229166,3.792861573192202e-05,2.701730077689069e-05
1,0.0,0.5,5e-08,5e-08,250000,3.9568814935008504e-05,2.878242989321371e-05
1,0.0,0.5,5e-08,5e-08,270833,4.072931768759185e-05,3.0417896996293422e-05
1,0.0,0.5,5e-08,5e-08,291666,3.955541236378133e-05,2.9148516309470278e-05
1,0.0,0.5,5e-08,5e-08,312500,3.7688156008222687e-05,2.7574778537749904e-05
1,0.0,0.5,5e-08,5e-08,333333,4.026869396856443e-05,2.8563307594802416e-05
1,0.0,0.5,5e-08,5e-08,354166,3.925556061803251e-05,2.7516322356380242e-05
1,0.0,0.5,5e-08,5e-08,375000,3.850725676303977e-05,2.788546621129231e-05
1,0.0,0.5,5e-08,5e-08,395833,4.093364183656057e-05,3.0111746253692745e-05
1,0.0,0.5,5e-08,5e-08,416666,3.821709338238924e-05,2.579244729713235e-05
1,0.0,0.5,5e-08,5e-08,437500,4.125916301556885e-05,2.9171004678087953e-05
1,0.0,0.5,5e-08,5e-08,458333,4.046651440491601e-05,2.8741865370639105e-05
1,0.0,0.5,5e-08,5e-08,479166,4.1686054276741705e-05,3.114209321993256e-05
1,0.0,0.5,5e-08,5e-08,500000,3.96057234226653e-05,2.963550554384e-05
1,0.0,0.5,5e-08,5e-08,520833,4.0293164310648816e-05,3.013267472040589e-05
1,0.0,0.5,5e-08,5e-08,541666,4.22796438836183e-05,2.8993704776483374e-05
1,0.0,0.5,5e-08,5e-08,562500,4.294130535358311e-05,3.138585514757999e-05
1,0.0,0.5,5e-08,5e-08,583333,3.9779849663453615e-05,2.8442381067732446e-05
1,0.0,0.5,5e-08,5e-08,604166,4.0527465738943485e-05,2.861085581085275e-05
1,0.0,0.5,5e-08,5e-08,625000,3.9340579360591375e-05,2.8323516336089275e-05
1,0.0,0.5,5e-08,5e-08,645833,3.9980319943261344e-05,2.879860933361123e-05
1,0.0,0.5,5e-08,5e-08,666666,4.164274882762994e-05,3.0615145350126355e-05
1,0.0,0.5,5e-08,5e-08,687500,4.035051343662568e-05,3.114963229286745e-05
1,0.0,0.5,5e-08,5e-08,708333,4.017689687765483e-05,3.112486878319967e-05
1,0.0,0.5,5e-08,5e-08,729166,4.2041513258821755e-05,2.8659058951788378e-05
1,0.0,0.5,5e-08,5e-08,750000,4.110818999345859e-05,2.8705881317322117e-05
1,0.0,0.5,5e-08,5e-08,770833,4.0053824725617996e-05,2.8561064737915163e-05
1,0.0,0.5,5e-08,5e-08,791666,4.105669918500363e-05,2.8802551991822137e-05
1,0.0,0.5,5e-08,5e-08,812500,3.9570635393693236e-05,2.9476175413307462e-05
1,0.0,0.5,5e-08,5e-08,833333,3.866162559394645e-05,2.842681513263589e-05
1,0.0,0.5,5e-08,5e-08,854166,3.947926267249991e-05,2.8694031280600367e-05
1,0.0,0.5,5e-08,5e-08,875000,3.9527352097869635e-05,2.952707492310448e-05
1,0.0,0.5,5e-08,5e-08,895833,3.939052005663668e-05,2.9241168909776336e-05
1,0.0,0.5,5e-08,5e-08,916666,4.0334155464452256e-05,2.883181027233315e-05
1,0.0,0.5,5e-08,5e-08,937500,3.887881900126478e-05,2.9732037976246784e-05
1,0.0,0.5,5e-08,5e-08,958333,3.8256317973886446e-05,2.7554692720343185e-05
1,0.0,0.5,5e-08,5e-08,979166,3.950707862699384e-05,3.004372762813151e-05
1,0.0,0.5,5e-08,5e-08,1000000,4.132524940149239e-05,2.9735660169555638e-05
1,0.0,0.5,5e-08,5e-08,chr2,3.9747038196996995e-05,5.215122679987192e-06
100,0.05,0.5,5e-08,4.9999999999999996e-06,0,3.077904201485473e-05,2.676181962083332e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,20833,2.954504890004217e-05,2.6158362106048396e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,41666,3.131675792069494e-05,2.6927957070951033e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,62500,3.088422648992969e-05,2.655128664715233e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,83333,3.14581519884745e-05,2.595801874548405e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,104166,3.2235666390782513e-05,2.7713399138037275e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,125000,2.8935060226009045e-05,2.3639273249664356e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,145833,3.1542907502824384e-05,2.6334777014567297e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,166666,3.065002868680024e-05,2.449608032982188e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,187500,3.117987894930756e-05,2.5931509900547444e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,208333,2.9960077547306715e-05,2.6441142379686572e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,229166,3.0795488808598266e-05,2.575343631821479e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,250000,2.9360139423173012e-05,2.5257944425176917e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,270833,3.0636093569629275e-05,2.6392862232082733e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,291666,2.8750081059549546e-05,2.5272742368333454e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,312500,2.9759972422836712e-05,2.452620635407249e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,333333,2.7578593656210632e-05,2.3902944379707955e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,354166,2.74849559850241e-05,2.382200798325162e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,375000,2.7260007001095734e-05,2.4119687744332723e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,395833,2.7012632491629724e-05,2.1985440566876655e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,416666,2.4981066103651714e-05,2.3383605230861935e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,437500,2.3012942988147084e-05,2.110896055852301e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,458333,1.870618745375103e-05,2.0169854945477985e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,479166,1.580595106166047e-05,1.745969462511865e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,500000,9.508874796106503e-06,1.1083881020476597e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,520833,1.610841317461348e-05,1.7677831070373754e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,541666,2.1102711797092126e-05,1.995744721139233e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,562500,2.4630364010011843e-05,2.3237089238968352e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,583333,2.6129913876120005e-05,2.436428726162305e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,604166,2.906715925502962e-05,2.6736244975911003e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,625000,2.8629341498958103e-05,2.570268237663251e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,645833,2.9677170982990557e-05,2.6350911907448953e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,666666,3.197287297716996e-05,2.6803677790825324e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,687500,3.011863391590862e-05,2.6565382164307294e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,708333,3.108602909326326e-05,2.592444795404624e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,729166,2.7754238307658863e-05,2.4616361664784976e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,750000,2.91382937540391e-05,2.66317171669682e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,770833,3.0486730233354226e-05,2.530853784206696e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,791666,2.9928782748052883e-05,2.5800697554085888e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,812500,3.1470340281467184e-05,2.5712400877104245e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,833333,3.0028637929024883e-05,2.6168562287885155e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,854166,2.8893019635711852e-05,2.6051365732378937e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,875000,3.2354217127211287e-05,2.5611431347343622e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,895833,3.0149849762658475e-05,2.6438717020013476e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,916666,2.8990644408412738e-05,2.4000062361532737e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,937500,3.094009525643329e-05,2.656169359035327e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,958333,3.1265596697314734e-05,2.6303705845220057e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,979166,3.014683969839715e-05,2.6290097176078217e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,1000000,3.062521237769147e-05,2.6436230559062706e-05
100,0.05,0.5,5e-08,4.9999999999999996e-06,chr2,3.060239252374095e-05,7.060358117293494e-06
50,0.05,0.5,5e-08,2.4999999999999998e-06,0,3.393139842875991e-05,2.5277611284399024e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,20833,3.4325174048526514e-05,2.8553202023466043e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,41666,3.2312023332391234e-05,2.513809540717821e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,62500,3.419487774226121e-05,2.7681215421824203e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,83333,3.656031947120525e-05,2.7162524743285498e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,104166,3.24555787250008e-05,2.500171721692225e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,125000,3.4876961601557024e-05,2.771744172708958e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,145833,3.4907058946504304e-05,2.560795465743988e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,166666,3.6127018253513225e-05,2.7311045759029978e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,187500,3.605470762779824e-05,2.815972620237892e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,208333,3.400751851285157e-05,2.579940871542037e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,229166,3.2889733616654366e-05,2.688825884628007e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,250000,3.426274614230236e-05,2.638854978066342e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,270833,3.4329837180865765e-05,2.8263201011481068e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,291666,3.243500172832875e-05,2.5370676434973226e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,312500,3.39458960825295e-05,2.8446966481159367e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,333333,3.229410111370609e-05,2.789397598318268e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,354166,3.227213257913001e-05,2.7218178157416116e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,375000,3.065774415030204e-05,2.613307841004035e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,395833,2.80962654947888e-05,2.4713821519780512e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,416666,2.6001300245122297e-05,2.320178938199725e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,437500,2.206874504373147e-05,2.188153719470572e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,458333,1.8413426629876976e-05,1.7554668436940495e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,479166,1.4252165759000172e-05,1.7280393792457177e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,500000,9.003475229676991e-06,1.1049043962029894e-05
50,0.05,0.5,5e-08,2.4999999999999998e-06,520833,1.4371097839045715e-05,1.6026171450018244e-05
