GR,s,h,rho,rho_scaled,window,rep,pi,t
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,33,2.7167386934673368e-05,2375
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,34,3.5127035175879385e-05,2762
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,35,3.416929648241206e-05,2659
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,36,3.933005025125627e-05,2580
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,37,4.3694221105527576e-05,2376
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,38,2.951125628140708e-05,2639
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,39,3.259949748743719e-05,2666
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,40,3.616261306532664e-05,2512
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,41,3.333447236180905e-05,2520
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,42,3.2630452261306534e-05,2479
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,43,2.88286432160804e-05,2541
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,44,3.5444824120603027e-05,2724
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,45,2.86116582914573e-05,2548
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,46,2.5211758793969867e-05,2635
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,47,2.8521407035175903e-05,2497
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,48,3.55586934673367e-05,2571
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,49,2.546758793969852e-05,2773
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,50,3.899623115577888e-05,2673
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,51,3.195175879396986e-05,2580
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,52,3.9010703517587984e-05,2571
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,53,3.636834170854269e-05,2566
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,54,3.8860954773869325e-05,2570
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,55,2.8225075376884444e-05,2596
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,56,3.639241206030152e-05,2602
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,57,3.284849246231158e-05,2473
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,58,3.658025125628141e-05,2623
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,59,4.015819095477384e-05,2589
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,60,3.866939698492459e-05,2584
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,61,3.1535125628140725e-05,2470
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,62,3.4240753768844214e-05,2388
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,63,3.341487437185932e-05,2390
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,64,2.9410000000000025e-05,2679
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,65,3.1147085427135674e-05,2441
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,66,1.7400954773869334e-05,2548
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,67,2.758045226130654e-05,2704
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,68,2.1236984924623116e-05,2526
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,69,1.8516231155778892e-05,2681
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,70,3.454768844221107e-05,2428
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,71,2.2284522613065337e-05,2510
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,72,2.909457286432163e-05,2566
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,73,2.511211055276383e-05,2731
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,74,3.151447236180907e-05,2743
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,75,3.315768844221108e-05,2536
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,76,3.224396984924625e-05,2631
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,77,4.081819095477382e-05,2863
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,78,3.754768844221102e-05,2463
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,79,3.30824120603015e-05,2478
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,80,3.289190954773871e-05,2515
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,81,3.219180904522613e-05,2848
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,82,3.2322864321608046e-05,2457
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,83,3.8676482412060325e-05,2722
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,84,4.188628140703517e-05,2641
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,85,3.598638190954767e-05,2683
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,86,3.0114623115577907e-05,2465
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,87,2.658758793969851e-05,2560
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,88,2.391427135678392e-05,2639
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,89,4.211251256281407e-05,2616
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,90,3.532412060301506e-05,3107
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,91,3.5040452261306527e-05,2552
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,92,2.680391959798995e-05,2776
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,93,3.79193969849246e-05,2619
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,94,2.2483165829145732e-05,2508
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,95,4.077839195979898e-05,2550
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,96,2.92140703517588e-05,2493
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,97,2.6797839195979883e-05,2579
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,98,2.1844974874371865e-05,2459
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,99,4.099889447236176e-05,2588
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,100,4.1154874371859306e-05,2548
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,101,2.6851507537688496e-05,2483
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,102,3.088678391959799e-05,2776
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,103,4.019140703517591e-05,2676
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,104,2.479582914572866e-05,2778
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,105,2.589949748743719e-05,2465
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,106,2.2858592964824093e-05,2809
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,107,3.5654874371859294e-05,2397
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,108,2.9325125628140724e-05,2552
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,109,3.544482412060304e-05,2661
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,110,3.017170854271361e-05,2658
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,111,1.984246231155779e-05,2401
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,112,3.43556783919598e-05,2416
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,113,4.4721859296482346e-05,2708
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,114,2.899577889447239e-05,2540
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,115,2.7546130653266337e-05,2512
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,116,2.750854271356784e-05,2452
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,117,2.978527638190958e-05,2508
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,118,3.416994974874373e-05,2433
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,119,3.889080402010047e-05,2575
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,120,3.3420954773869336e-05,2960
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,121,3.240753768844224e-05,2628
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,122,4.554291457286433e-05,2639
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,123,2.718532663316584e-05,2362
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,124,2.7321206030150763e-05,2630
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,125,3.0620804020100506e-05,2486
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,126,2.170145728643217e-05,2459
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,127,4.371422110552757e-05,2706
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,128,2.2794170854271376e-05,2480
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,129,2.928522613065328e-05,2563
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,130,3.273080402010051e-05,2485
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,131,2.3356180904522626e-05,2417
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,132,4.528693467336681e-05,2838
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,133,2.8373115577889457e-05,2855
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,134,2.289326633165831e-05,2842
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,135,4.276557788944718e-05,2574
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,136,3.413125628140704e-05,2888
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,137,3.502045226130653e-05,3056
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,138,3.0013266331658308e-05,2558
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,139,3.847386934673364e-05,2663
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,140,2.6120854271356783e-05,2502
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,141,3.0327738693467373e-05,2726
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,142,3.031984924623117e-05,2632
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,143,4.139839195979893e-05,2602
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,144,2.828773869346733e-05,3607
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,145,2.9271507537688463e-05,2528
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,146,4.000482412060304e-05,2569
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,147,3.457633165829144e-05,2773
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,148,3.4231608040201e-05,2511
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,149,2.823894472361813e-05,2780
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,150,3.990678391959797e-05,2604
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,151,2.6447085427135695e-05,2467
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,152,4.9436683417085394e-05,2581
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,153,3.444005025125629e-05,2766
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,154,4.1049246231155744e-05,2686
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,155,1.769286432160804e-05,2379
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,156,3.009145728643215e-05,2492
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,157,3.73482914572864e-05,2604
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,158,2.9923718592964817e-05,2538
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,159,3.902231155778892e-05,2754
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,160,2.9724522613065344e-05,2565
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,161,4.165165829145728e-05,2888
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,162,3.762246231155772e-05,2556
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,163,2.949939698492466e-05,2366
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,164,3.0662562814070365e-05,2399
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,165,3.538150753768844e-05,2564
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,166,2.73468341708543e-05,2451
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,167,3.00224623115578e-05,2411
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,168,3.138934673366833e-05,2737
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,169,1.792798994974874e-05,2487
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,170,3.3672814070351784e-05,2568
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,171,3.825306532663315e-05,2964
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,172,2.8463266331658308e-05,2479
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,173,2.996542713567841e-05,2625
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,174,4.513060301507532e-05,2850
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,175,3.698477386934673e-05,2497
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,176,2.304241206030152e-05,2564
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,177,2.211844221105528e-05,2598
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,178,3.257442211055277e-05,2481
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,179,2.6811608040201035e-05,2607
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,180,2.9763266331658306e-05,2742
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,181,3.008673366834173e-05,2589
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,182,2.4658592964824127e-05,2528
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,183,3.1548844221105536e-05,2460
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,184,2.398482412060301e-05,2533
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,185,3.973924623115572e-05,2582
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,186,3.578452261306531e-05,2448
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,187,2.241884422110556e-05,2432
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,188,3.302442211055275e-05,2597
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,189,3.401251256281406e-05,2659
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,190,2.9134522613065344e-05,2482
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,191,2.827467336683416e-05,2772
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,192,2.634653266331661e-05,2394
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,193,4.208100502512559e-05,2640
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,194,3.906683417085422e-05,2740
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,195,3.826517587939698e-05,2531
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,196,4.520180904522608e-05,2715
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,197,2.6512311557788977e-05,2401
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,198,4.584221105527634e-05,2533
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,199,2.8557788944723612e-05,2554
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,200,3.8215175879396976e-05,2404
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,201,3.347291457286434e-05,2525
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,202,3.4652311557788926e-05,2647
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,203,2.901522613065328e-05,2531
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,204,3.180346733668342e-05,2561
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,205,2.581427135678393e-05,2634
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,206,1.6553165829145716e-05,2496
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,207,3.2263668341708554e-05,2410
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,208,2.723733668341711e-05,2643
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,209,4.225819095477388e-05,2422
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,210,2.886768844221107e-05,2667
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,211,3.195658291457288e-05,2662
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,212,3.635728643216076e-05,2460
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,213,3.285829145728645e-05,2599
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,214,3.536366834170857e-05,2666
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,215,3.631613065326632e-05,2518
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,216,4.073492462311552e-05,2811
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,217,2.9542412060301542e-05,2488
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,218,2.6514472361809038e-05,2491
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,219,2.404542713567841e-05,2500
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,220,1.9696482412060296e-05,2418
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,221,3.603417085427134e-05,2652
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,222,3.5566180904522615e-05,2483
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,223,3.92850251256281e-05,2496
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,224,3.071190954773871e-05,2600
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,225,2.048442211055276e-05,2719
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,226,2.974487437185931e-05,2408
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,227,2.6942261306532656e-05,2513
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,228,3.532708542713565e-05,2602
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,229,4.216723618090455e-05,2397
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,230,3.807904522613065e-05,2686
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,231,4.71936180904522e-05,2508
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,232,2.7615527638190968e-05,2501
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,233,2.8663517587939705e-05,2599
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,234,4.2044321608040186e-05,2582
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,235,2.261834170854271e-05,2715
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,236,2.5263366834170863e-05,2553
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,237,4.418984924623114e-05,2651
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,238,4.053211055276381e-05,2784
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,239,2.8152160804020108e-05,2903
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,240,3.55587939698492e-05,2476
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,241,3.015668341708544e-05,2526
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,242,3.518371859296483e-05,2633
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,243,4.049552763819091e-05,2756
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,244,2.6303366834170847e-05,2687
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,245,4.1479597989949686e-05,2673
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,246,1.7190201005025117e-05,2361
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,247,4.329849246231151e-05,2521
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,248,2.5909597989949755e-05,2714
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,249,2.663914572864323e-05,2601
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,250,4.256422110552763e-05,2685
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,251,3.260120603015076e-05,2400
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,252,4.147577889447232e-05,2663
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,253,3.3417085427135704e-05,2479
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,254,3.482507537688442e-05,2383
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,255,3.204592964824122e-05,2385
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,256,2.421708542713569e-05,2614
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,257,4.77434170854271e-05,2602
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,258,3.082487437185934e-05,2648
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,259,3.590432160804021e-05,2673
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,260,4.34215075376884e-05,2519
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,261,3.641311557788943e-05,2575
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,262,3.778954773869345e-05,2395
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,263,2.599160804020101e-05,2597
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,264,3.4990452261306525e-05,2545
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,265,3.072190954773871e-05,2624
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,266,2.8112964824120623e-05,2728
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,267,2.861804020100502e-05,2621
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,268,3.118276381909549e-05,3247
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,269,3.4551457286432145e-05,2499
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,270,3.838030150753764e-05,2990
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,271,3.251738693467339e-05,2481
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,272,4.355160804020098e-05,2749
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,273,2.8111407035175885e-05,2670
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,274,3.493015075376885e-05,2466
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,275,3.618120603015072e-05,2447
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,276,4.228713567839194e-05,2771
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,277,3.623879396984926e-05,2619
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,278,3.699346733668341e-05,2489
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,279,2.9067236180904537e-05,2622
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,280,1.7304874371859295e-05,2374
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,281,3.5415628140703574e-05,2451
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,282,3.4427939698492455e-05,2720
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,283,2.885804020100505e-05,2622
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,284,4.7218341708542654e-05,2722
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,285,2.832597989949749e-05,2459
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,286,3.0626532663316586e-05,3029
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,287,3.6078743718592966e-05,2570
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,288,4.190979899497485e-05,2653
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,289,2.47462311557789e-05,2469
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,290,2.3785326633165837e-05,2469
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,291,3.1447889447236185e-05,2449
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,292,3.298331658291457e-05,2826
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,293,3.4202160804020106e-05,2773
100,0.05,0.8,5e-08,4.9999999999999996e-06,chr2,294,3.739371859296482e-05,2775
